order_id,customer_name,product_id,quantity,order_date,warehouse_id
SO0003426,QuickBuy,PROD00383,33,2025-04-16,WH006
SO0003427,DailyNeeds,PROD00386,20,2025-08-11,WH008
SO0003428,ValueHub,PROD00420,23,2026-04-15,WH001
SO0003429,NorthStar Retail,PROD00268,13,2026-06-02,WH002
SO0003430,PrimeOutlet,PROD00490,41,2025-02-13,WH002
SO0003431,BlueWave Stores,PROD00278,26,2025-01-13,WH004
SO0003432,ValueHub,PROD00222,25,2026-06-13,WH001
SO0003433,DailyNeeds,PROD00187,8,2025-10-16,WH005
SO0003434,DailyNeeds,PROD00030,36,2026-05-14,WH003
SO0003435,NorthStar Retail,PROD00439,6,2025-09-26,WH003
SO0003436,Urban Cart,PROD00023,30,2025-02-08,WH003
SO0003437,SmartShop,PROD00027,39,2025-04-16,WH002
SO0003438,MetroBasket,PROD00354,42,2026-06-24,WH008
SO0003439,DailyNeeds,PROD00274,45,2025-07-29,WH001
SO0003440,SmartShop,PROD00481,6,2025-04-16,WH008
SO0003441,ValueHub,PROD00136,34,2025-04-20,WH002
SO0003442,SmartShop,PROD00138,34,2026-02-03,WH001
SO0003443,BlueWave Stores,PROD00051,6,2026-03-09,WH002
SO0003444,SmartShop,PROD00207,29,2026-04-27,WH001
SO0003445,PrimeOutlet,PROD00366,48,2025-12-31,WH003
SO0003446,FreshMart,PROD00278,43,2026-06-18,WH004
SO0003447,Urban Cart,PROD00060,27,2025-07-23,WH007
SO0003448,DailyNeeds,PROD00287,3,2025-03-09,WH005
SO0003449,NorthStar Retail,PROD00463,22,2025-11-25,WH003
SO0003450,ValueHub,PROD00087,13,2025-08-01,WH005
SO0003451,ValueHub,PROD00348,42,2025-09-19,WH004
SO0003452,PrimeOutlet,PROD00016,23,2025-03-10,WH001
SO0003453,ValueHub,PROD00163,29,2026-03-09,WH007
SO0003454,MetroBasket,PROD00464,24,2025-06-03,WH006
SO0003455,ValueHub,PROD00344,16,2025-09-10,WH001
SO0003456,PrimeOutlet,PROD00231,42,2025-09-11,WH004
SO0003457,Urban Cart,PROD00492,19,2026-06-06,WH008
SO0003458,SmartShop,PROD00255,26,2025-06-13,WH008
SO0003459,BlueWave Stores,PROD00377,30,2025-05-26,WH005
SO0003460,ValueHub,PROD00473,36,2026-05-09,WH005
SO0003461,BlueWave Stores,PROD00090,44,2025-02-14,WH005
SO0003462,MetroBasket,PROD00208,18,2025-12-05,WH006
SO0003463,SmartShop,PROD00369,36,2026-03-12,WH004
SO0003464,PrimeOutlet,PROD00082,14,2026-05-12,WH003
SO0003465,FreshMart,PROD00095,1,2025-01-05,WH001
SO0003466,MetroBasket,PROD00151,22,2025-06-05,WH004
SO0003467,Urban Cart,PROD00143,30,2025-07-29,WH007
SO0003468,DailyNeeds,PROD00364,49,2025-07-03,WH002
SO0003469,SmartShop,PROD00447,38,2026-01-29,WH005
SO0003470,QuickBuy,PROD00220,21,2025-08-16,WH006
SO0003471,ValueHub,PROD00403,48,2025-03-13,WH001
SO0003472,Urban Cart,PROD00071,21,2025-03-04,WH003
SO0003473,MetroBasket,PROD00058,24,2025-05-09,WH007
SO0003474,SmartShop,PROD00220,7,2025-11-04,WH006
SO0003475,NorthStar Retail,PROD00447,35,2025-09-02,WH005
SO0003476,FreshMart,PROD00107,1,2026-04-24,WH005
SO0003477,Urban Cart,PROD00061,47,2026-04-29,WH001
SO0003478,DailyNeeds,PROD00177,49,2025-01-09,WH003
SO0003479,MetroBasket,PROD00224,46,2025-08-18,WH008
SO0003480,DailyNeeds,PROD00377,31,2025-06-20,WH005
SO0003481,DailyNeeds,PROD00157,48,2026-04-26,WH008
SO0003482,BlueWave Stores,PROD00349,49,2025-04-29,WH004
SO0003483,QuickBuy,PROD00457,9,2026-05-29,WH007
SO0003484,Urban Cart,PROD00271,45,2025-11-23,WH002
SO0003485,MetroBasket,PROD00383,25,2026-05-08,WH006
SO0003486,NorthStar Retail,PROD00448,50,2025-07-23,WH008
SO0003487,NorthStar Retail,PROD00496,29,2025-03-04,WH005
SO0003488,Urban Cart,PROD00340,5,2025-03-26,WH007
SO0003489,Urban Cart,PROD00288,46,2025-02-19,WH004
SO0003490,Urban Cart,PROD00386,13,2025-10-13,WH008
SO0003491,QuickBuy,PROD00319,32,2025-10-30,WH007
SO0003492,NorthStar Retail,PROD00388,23,2025-08-10,WH004
SO0003493,DailyNeeds,PROD00015,31,2026-05-11,WH006
SO0003494,PrimeOutlet,PROD00173,46,2025-04-07,WH003
SO0003495,BlueWave Stores,PROD00064,44,2026-03-14,WH001
SO0003496,BlueWave Stores,PROD00154,25,2026-05-02,WH002
SO0003497,PrimeOutlet,PROD00211,28,2026-01-09,WH002
SO0003498,SmartShop,PROD00472,26,2025-12-25,WH004
SO0003499,SmartShop,PROD00237,19,2026-04-12,WH008
SO0003500,PrimeOutlet,PROD00308,40,2025-02-11,WH007
SO0003501,MetroBasket,PROD00371,16,2026-01-22,WH003
SO0003502,QuickBuy,PROD00170,50,2025-07-19,WH005
SO0003503,NorthStar Retail,PROD00396,2,2025-09-30,WH006
SO0003504,Urban Cart,PROD00379,11,2026-01-11,WH002
SO0003505,Urban Cart,PROD00193,44,2025-10-16,WH008
SO0003506,ValueHub,PROD00456,13,2026-01-24,WH007
SO0003507,PrimeOutlet,PROD00036,13,2026-04-15,WH003
SO0003508,Urban Cart,PROD00425,6,2025-07-06,WH004
SO0003509,QuickBuy,PROD00245,16,2025-03-19,WH006
SO0003510,DailyNeeds,PROD00112,2,2025-01-14,WH007
SO0003511,QuickBuy,PROD00376,31,2026-01-06,WH001
SO0003512,SmartShop,PROD00479,4,2025-09-07,WH004
SO0003513,ValueHub,PROD00202,32,2025-04-27,WH007
SO0003514,BlueWave Stores,PROD00278,22,2025-04-28,WH004
SO0003515,BlueWave Stores,PROD00230,3,2025-02-08,WH008
SO0003516,SmartShop,PROD00377,46,2025-03-12,WH005
SO0003517,SmartShop,PROD00387,1,2025-06-05,WH005
SO0003518,MetroBasket,PROD00318,3,2025-02-01,WH008
SO0003519,SmartShop,PROD00252,23,2025-05-18,WH003
SO0003520,QuickBuy,PROD00420,30,2025-08-02,WH001
SO0003521,PrimeOutlet,PROD00392,30,2025-12-11,WH002
SO0003522,FreshMart,PROD00240,21,2025-07-28,WH007
SO0003523,MetroBasket,PROD00037,33,2025-10-23,WH003
SO0003524,ValueHub,PROD00196,32,2025-07-31,WH001
SO0003525,PrimeOutlet,PROD00350,12,2025-04-02,WH006
SO0003526,QuickBuy,PROD00321,37,2025-04-21,WH008
SO0003527,DailyNeeds,PROD00144,37,2026-02-17,WH006
SO0003528,QuickBuy,PROD00175,25,2025-04-04,WH003
SO0003529,MetroBasket,PROD00050,27,2025-09-06,WH004
SO0003530,QuickBuy,PROD00126,44,2026-02-01,WH006
SO0003531,Urban Cart,PROD00259,2,2025-09-03,WH003
SO0003532,BlueWave Stores,PROD00050,32,2025-08-01,WH004
SO0003533,SmartShop,PROD00088,28,2025-05-23,WH004
SO0003534,Urban Cart,PROD00471,50,2026-01-09,WH006
SO0003535,Urban Cart,PROD00489,20,2026-06-15,WH008
SO0003536,MetroBasket,PROD00271,22,2026-02-07,WH002
SO0003537,PrimeOutlet,PROD00167,11,2025-09-28,WH004
SO0003538,Urban Cart,PROD00337,19,2026-05-26,WH006
SO0003539,NorthStar Retail,PROD00090,3,2025-01-03,WH005
SO0003540,NorthStar Retail,PROD00210,35,2025-05-25,WH004
SO0003541,NorthStar Retail,PROD00045,6,2026-02-05,WH007
SO0003542,SmartShop,PROD00375,2,2025-11-08,WH006
SO0003543,BlueWave Stores,PROD00275,38,2025-11-24,WH004
SO0003544,MetroBasket,PROD00153,50,2025-01-25,WH005
SO0003545,QuickBuy,PROD00466,14,2025-12-13,WH002
SO0003546,DailyNeeds,PROD00496,8,2025-05-27,WH005
SO0003547,FreshMart,PROD00228,47,2026-02-15,WH001
SO0003548,FreshMart,PROD00340,16,2025-02-28,WH007
SO0003549,SmartShop,PROD00215,42,2025-11-24,WH001
SO0003550,SmartShop,PROD00408,39,2025-08-11,WH006
SO0003551,NorthStar Retail,PROD00242,6,2025-07-25,WH001
SO0003552,NorthStar Retail,PROD00036,47,2025-03-01,WH003
SO0003553,PrimeOutlet,PROD00442,4,2025-02-08,WH002
SO0003554,PrimeOutlet,PROD00053,38,2026-06-23,WH007
SO0003555,BlueWave Stores,PROD00003,36,2025-08-29,WH002
SO0003556,MetroBasket,PROD00095,8,2026-03-31,WH001
SO0003557,QuickBuy,PROD00207,35,2025-01-04,WH001
SO0003558,Urban Cart,PROD00235,34,2025-02-15,WH002
SO0003559,ValueHub,PROD00227,45,2025-08-25,WH006
SO0003560,BlueWave Stores,PROD00249,22,2025-10-13,WH002
SO0003561,PrimeOutlet,PROD00025,44,2025-07-04,WH006
SO0003562,PrimeOutlet,PROD00483,48,2025-02-21,WH006
SO0003563,NorthStar Retail,PROD00029,17,2025-08-24,WH001
SO0003564,DailyNeeds,PROD00451,27,2025-08-14,WH007
SO0003565,BlueWave Stores,PROD00086,16,2026-03-11,WH002
SO0003566,SmartShop,PROD00108,11,2026-03-04,WH008
SO0003567,MetroBasket,PROD00058,6,2025-01-26,WH007
SO0003568,Urban Cart,PROD00179,44,2025-05-24,WH003
SO0003569,MetroBasket,PROD00438,5,2026-03-16,WH003
SO0003570,PrimeOutlet,PROD00440,20,2025-12-24,WH005
SO0003571,QuickBuy,PROD00284,50,2026-04-15,WH007
SO0003572,NorthStar Retail,PROD00259,23,2026-04-14,WH003
SO0003573,BlueWave Stores,PROD00272,6,2025-08-14,WH006
SO0003574,ValueHub,PROD00118,44,2025-02-07,WH008
SO0003575,FreshMart,PROD00289,1,2025-08-06,WH008
SO0003576,DailyNeeds,PROD00483,13,2026-03-20,WH006
SO0003577,PrimeOutlet,PROD00001,33,2026-04-04,WH003
SO0003578,Urban Cart,PROD00401,7,2025-10-25,WH006
SO0003579,QuickBuy,PROD00259,9,2025-05-08,WH003
SO0003580,PrimeOutlet,PROD00263,15,2026-03-09,WH005
SO0003581,SmartShop,PROD00250,47,2026-05-01,WH005
SO0003582,NorthStar Retail,PROD00489,49,2025-12-31,WH008
SO0003583,SmartShop,PROD00449,32,2025-04-17,WH007
SO0003584,DailyNeeds,PROD00182,45,2026-03-14,WH003
SO0003585,MetroBasket,PROD00158,32,2025-04-11,WH002
SO0003586,SmartShop,PROD00335,9,2026-05-06,WH004
SO0003587,MetroBasket,PROD00153,14,2026-06-28,WH005
SO0003588,FreshMart,PROD00298,28,2026-02-23,WH001
SO0003589,ValueHub,PROD00221,2,2026-06-23,WH002
SO0003590,SmartShop,PROD00487,50,2025-03-31,WH002
SO0003591,DailyNeeds,PROD00252,26,2025-06-15,WH003
SO0003592,PrimeOutlet,PROD00189,11,2025-06-26,WH007
SO0003593,SmartShop,PROD00220,28,2025-07-08,WH006
SO0003594,DailyNeeds,PROD00403,33,2026-03-22,WH001
SO0003595,NorthStar Retail,PROD00338,37,2026-06-12,WH003
SO0003596,DailyNeeds,PROD00034,42,2025-07-19,WH003
SO0003597,BlueWave Stores,PROD00186,26,2026-02-11,WH008
SO0003598,Urban Cart,PROD00452,12,2025-11-29,WH008
SO0003599,DailyNeeds,PROD00066,19,2025-01-01,WH004
SO0003600,ValueHub,PROD00381,37,2025-09-05,WH003
SO0003601,Urban Cart,PROD00208,21,2025-04-19,WH006
SO0003602,PrimeOutlet,PROD00154,31,2025-12-16,WH002
SO0003603,DailyNeeds,PROD00390,10,2026-05-07,WH004
SO0003604,ValueHub,PROD00389,39,2026-03-21,WH006
SO0003605,SmartShop,PROD00388,19,2026-05-23,WH004
SO0003606,MetroBasket,PROD00256,13,2025-01-26,WH002
SO0003607,MetroBasket,PROD00056,2,2026-01-14,WH003
SO0003608,NorthStar Retail,PROD00236,5,2025-11-21,WH003
SO0003609,BlueWave Stores,PROD00234,50,2025-10-25,WH002
SO0003610,BlueWave Stores,PROD00103,50,2026-03-28,WH001
SO0003611,ValueHub,PROD00373,31,2026-02-01,WH005
SO0003612,PrimeOutlet,PROD00324,5,2025-07-12,WH007
SO0003613,PrimeOutlet,PROD00427,23,2025-05-23,WH002
SO0003614,ValueHub,PROD00422,6,2026-02-10,WH003
SO0003615,DailyNeeds,PROD00036,6,2026-06-30,WH003
SO0003616,QuickBuy,PROD00351,34,2025-04-27,WH001
SO0003617,NorthStar Retail,PROD00045,4,2026-03-15,WH007
SO0003618,NorthStar Retail,PROD00232,1,2026-01-05,WH005
SO0003619,QuickBuy,PROD00241,18,2025-07-08,WH004
SO0003620,MetroBasket,PROD00354,29,2025-07-05,WH008
SO0003621,ValueHub,PROD00228,41,2026-05-19,WH001
SO0003622,NorthStar Retail,PROD00313,41,2026-04-20,WH007
SO0003623,NorthStar Retail,PROD00064,50,2025-08-27,WH001
SO0003624,PrimeOutlet,PROD00033,13,2025-05-25,WH007
SO0003625,BlueWave Stores,PROD00035,7,2025-01-19,WH006
SO0003626,ValueHub,PROD00371,41,2025-06-03,WH003
SO0003627,BlueWave Stores,PROD00356,42,2025-01-14,WH005
SO0003628,SmartShop,PROD00241,41,2026-06-04,WH004
SO0003629,DailyNeeds,PROD00289,18,2025-02-06,WH008
SO0003630,PrimeOutlet,PROD00168,49,2025-06-25,WH003
SO0003631,SmartShop,PROD00321,43,2025-01-24,WH008
SO0003632,Urban Cart,PROD00384,12,2025-12-19,WH004
SO0003633,FreshMart,PROD00251,13,2025-06-15,WH004
SO0003634,PrimeOutlet,PROD00268,14,2026-02-22,WH002
SO0003635,MetroBasket,PROD00222,2,2025-05-02,WH001
SO0003636,Urban Cart,PROD00404,3,2026-01-29,WH007
SO0003637,DailyNeeds,PROD00301,41,2025-01-14,WH002
SO0003638,NorthStar Retail,PROD00100,9,2025-07-20,WH001
SO0003639,Urban Cart,PROD00479,25,2025-09-25,WH004
SO0003640,Urban Cart,PROD00052,17,2026-03-10,WH002
SO0003641,ValueHub,PROD00038,16,2026-04-08,WH007
SO0003642,QuickBuy,PROD00485,2,2026-04-26,WH005
SO0003643,DailyNeeds,PROD00158,45,2025-12-01,WH002
SO0003644,QuickBuy,PROD00219,20,2025-04-05,WH002
SO0003645,PrimeOutlet,PROD00288,24,2026-02-05,WH004
SO0003646,DailyNeeds,PROD00444,17,2026-02-22,WH007
SO0003647,SmartShop,PROD00427,35,2025-02-20,WH002
SO0003648,FreshMart,PROD00268,24,2026-05-20,WH002
SO0003649,QuickBuy,PROD00450,24,2025-11-08,WH001
SO0003650,QuickBuy,PROD00328,22,2025-08-13,WH004
SO0003651,QuickBuy,PROD00212,25,2025-03-09,WH008
SO0003652,MetroBasket,PROD00400,35,2026-03-16,WH003
SO0003653,ValueHub,PROD00227,33,2026-03-05,WH006
SO0003654,QuickBuy,PROD00466,33,2025-07-23,WH002
SO0003655,QuickBuy,PROD00063,36,2025-07-23,WH005
SO0003656,ValueHub,PROD00032,42,2025-08-23,WH001
SO0003657,Urban Cart,PROD00007,27,2026-03-16,WH001
SO0003658,FreshMart,PROD00267,28,2026-05-22,WH003
SO0003659,QuickBuy,PROD00232,34,2026-02-06,WH005
SO0003660,FreshMart,PROD00205,10,2025-11-17,WH003
SO0003661,DailyNeeds,PROD00436,31,2025-01-31,WH004
SO0003662,MetroBasket,PROD00212,31,2026-01-09,WH008
SO0003663,MetroBasket,PROD00403,39,2025-01-05,WH001
SO0003664,FreshMart,PROD00297,11,2025-10-25,WH001
SO0003665,PrimeOutlet,PROD00200,36,2026-02-23,WH005
SO0003666,QuickBuy,PROD00343,20,2025-08-12,WH008
SO0003667,SmartShop,PROD00450,39,2025-09-07,WH001
SO0003668,MetroBasket,PROD00482,3,2025-12-12,WH005
SO0003669,NorthStar Retail,PROD00464,49,2025-12-31,WH006
SO0003670,ValueHub,PROD00424,4,2025-11-09,WH003
SO0003671,NorthStar Retail,PROD00294,39,2026-01-05,WH008
SO0003672,MetroBasket,PROD00036,18,2025-06-29,WH003
SO0003673,DailyNeeds,PROD00064,11,2026-02-15,WH001
SO0003674,NorthStar Retail,PROD00069,30,2025-01-09,WH002
SO0003675,QuickBuy,PROD00290,12,2025-07-21,WH006
SO0003676,PrimeOutlet,PROD00158,3,2025-07-20,WH002
SO0003677,DailyNeeds,PROD00295,15,2026-04-24,WH001
SO0003678,Urban Cart,PROD00268,38,2026-05-17,WH002
SO0003679,QuickBuy,PROD00412,41,2025-11-19,WH006
SO0003680,NorthStar Retail,PROD00358,16,2025-12-20,WH008
SO0003681,BlueWave Stores,PROD00097,27,2025-01-30,WH006
SO0003682,ValueHub,PROD00251,36,2025-05-22,WH004
SO0003683,BlueWave Stores,PROD00408,23,2025-12-26,WH006
SO0003684,Urban Cart,PROD00311,45,2025-02-09,WH007
SO0003685,QuickBuy,PROD00268,22,2025-01-05,WH002
SO0003686,Urban Cart,PROD00158,36,2025-01-24,WH002
SO0003687,QuickBuy,PROD00355,14,2025-04-07,WH006
SO0003688,FreshMart,PROD00184,5,2025-12-18,WH004
SO0003689,DailyNeeds,PROD00199,39,2025-05-23,WH008
SO0003690,FreshMart,PROD00040,15,2025-09-29,WH006
SO0003691,PrimeOutlet,PROD00221,49,2026-05-19,WH002
SO0003692,FreshMart,PROD00350,6,2025-12-05,WH006
SO0003693,BlueWave Stores,PROD00082,10,2025-04-13,WH003
SO0003694,ValueHub,PROD00405,37,2025-09-02,WH003
SO0003695,QuickBuy,PROD00299,11,2025-01-30,WH004
SO0003696,ValueHub,PROD00438,12,2026-02-15,WH003
SO0003697,QuickBuy,PROD00155,10,2026-04-17,WH006
SO0003698,SmartShop,PROD00285,12,2026-03-21,WH008
SO0003699,BlueWave Stores,PROD00386,45,2025-12-19,WH008
SO0003700,MetroBasket,PROD00203,24,2025-02-22,WH005
SO0003701,FreshMart,PROD00386,34,2026-05-23,WH008
SO0003702,MetroBasket,PROD00287,46,2025-07-17,WH005
SO0003703,ValueHub,PROD00482,19,2025-12-25,WH005
SO0003704,BlueWave Stores,PROD00173,17,2025-12-17,WH003
SO0003705,NorthStar Retail,PROD00188,39,2026-03-18,WH008
SO0003706,PrimeOutlet,PROD00393,15,2025-03-24,WH004
SO0003707,BlueWave Stores,PROD00209,6,2025-11-28,WH008
SO0003708,QuickBuy,PROD00426,23,2026-05-04,WH005
SO0003709,ValueHub,PROD00265,49,2026-01-02,WH008
SO0003710,DailyNeeds,PROD00406,45,2025-08-14,WH008
SO0003711,SmartShop,PROD00432,9,2025-02-02,WH008
SO0003712,Urban Cart,PROD00447,35,2026-05-01,WH005
SO0003713,SmartShop,PROD00471,30,2025-04-21,WH006
SO0003714,FreshMart,PROD00218,29,2025-07-24,WH006
SO0003715,SmartShop,PROD00019,7,2025-09-14,WH003
SO0003716,BlueWave Stores,PROD00486,43,2025-05-24,WH001
SO0003717,DailyNeeds,PROD00453,24,2025-11-22,WH005
SO0003718,Urban Cart,PROD00116,49,2026-03-10,WH005
SO0003719,QuickBuy,PROD00081,7,2026-03-12,WH005
SO0003720,SmartShop,PROD00265,2,2025-06-27,WH008
SO0003721,QuickBuy,PROD00339,34,2026-06-11,WH002
SO0003722,MetroBasket,PROD00372,42,2025-05-02,WH001
SO0003723,SmartShop,PROD00229,11,2026-03-29,WH006
SO0003724,PrimeOutlet,PROD00102,40,2025-01-15,WH008
SO0003725,SmartShop,PROD00010,37,2025-03-02,WH007
SO0003726,BlueWave Stores,PROD00334,39,2025-08-28,WH007
SO0003727,FreshMart,PROD00466,2,2026-03-18,WH002
SO0003728,PrimeOutlet,PROD00151,39,2025-08-29,WH004
SO0003729,BlueWave Stores,PROD00200,28,2025-12-11,WH005
SO0003730,NorthStar Retail,PROD00055,20,2026-05-21,WH005
SO0003731,NorthStar Retail,PROD00280,46,2025-12-10,WH004
SO0003732,PrimeOutlet,PROD00399,38,2025-12-04,WH001
SO0003733,Urban Cart,PROD00287,44,2025-05-27,WH005
SO0003734,DailyNeeds,PROD00161,15,2026-03-05,WH003
SO0003735,Urban Cart,PROD00287,49,2025-04-13,WH005
SO0003736,QuickBuy,PROD00442,15,2025-08-09,WH002
SO0003737,MetroBasket,PROD00056,34,2026-06-28,WH003
SO0003738,QuickBuy,PROD00216,33,2025-02-09,WH002
SO0003739,BlueWave Stores,PROD00289,43,2025-12-19,WH008
SO0003740,Urban Cart,PROD00363,4,2025-10-26,WH003
SO0003741,ValueHub,PROD00441,39,2025-05-29,WH008
SO0003742,SmartShop,PROD00170,20,2025-09-06,WH005
SO0003743,NorthStar Retail,PROD00459,44,2026-01-11,WH005
SO0003744,MetroBasket,PROD00381,12,2025-05-29,WH003
SO0003745,BlueWave Stores,PROD00078,16,2025-09-01,WH004
SO0003746,Urban Cart,PROD00254,31,2025-09-19,WH001
SO0003747,ValueHub,PROD00325,29,2026-01-06,WH007
SO0003748,DailyNeeds,PROD00078,12,2026-01-23,WH004
SO0003749,BlueWave Stores,PROD00049,46,2025-03-07,WH001
SO0003750,QuickBuy,PROD00063,38,2025-12-06,WH005
SO0003751,QuickBuy,PROD00136,41,2025-01-25,WH002
SO0003752,FreshMart,PROD00159,6,2025-09-22,WH001
SO0003753,FreshMart,PROD00227,42,2026-06-18,WH006
SO0003754,FreshMart,PROD00167,28,2025-11-03,WH004
SO0003755,FreshMart,PROD00163,6,2026-01-17,WH007
SO0003756,Urban Cart,PROD00241,43,2025-02-09,WH004
SO0003757,DailyNeeds,PROD00136,8,2026-05-11,WH002
SO0003758,ValueHub,PROD00124,2,2025-04-20,WH002
SO0003759,Urban Cart,PROD00083,44,2026-02-22,WH008
SO0003760,DailyNeeds,PROD00154,39,2025-04-28,WH002
SO0003761,SmartShop,PROD00324,22,2025-05-10,WH007
SO0003762,DailyNeeds,PROD00409,14,2025-03-07,WH001
SO0003763,MetroBasket,PROD00251,8,2025-06-15,WH004
SO0003764,Urban Cart,PROD00097,44,2026-03-14,WH006
SO0003765,NorthStar Retail,PROD00413,47,2025-03-27,WH003
SO0003766,DailyNeeds,PROD00168,15,2026-05-31,WH003
SO0003767,Urban Cart,PROD00246,7,2025-06-09,WH005
SO0003768,SmartShop,PROD00117,37,2025-09-10,WH003
SO0003769,ValueHub,PROD00099,29,2025-03-19,WH001
SO0003770,DailyNeeds,PROD00495,28,2025-08-12,WH008
SO0003771,BlueWave Stores,PROD00026,50,2026-05-11,WH003
SO0003772,ValueHub,PROD00445,9,2025-01-28,WH005
SO0003773,DailyNeeds,PROD00020,32,2026-06-11,WH007
SO0003774,DailyNeeds,PROD00046,42,2025-01-02,WH005
SO0003775,ValueHub,PROD00423,39,2025-10-27,WH006
SO0003776,ValueHub,PROD00227,13,2025-03-24,WH006
SO0003777,QuickBuy,PROD00360,18,2025-02-27,WH001
SO0003778,NorthStar Retail,PROD00315,1,2025-11-22,WH004
SO0003779,NorthStar Retail,PROD00249,9,2025-07-01,WH002
SO0003780,MetroBasket,PROD00398,16,2026-01-22,WH006
SO0003781,MetroBasket,PROD00159,40,2026-05-22,WH001
SO0003782,FreshMart,PROD00017,48,2025-02-05,WH008
SO0003783,ValueHub,PROD00218,4,2025-11-14,WH006
SO0003784,PrimeOutlet,PROD00496,21,2025-06-24,WH005
SO0003785,SmartShop,PROD00252,29,2026-05-31,WH003
SO0003786,NorthStar Retail,PROD00182,16,2026-02-11,WH003
SO0003787,QuickBuy,PROD00126,1,2025-02-18,WH006
SO0003788,QuickBuy,PROD00202,27,2025-07-30,WH007
SO0003789,ValueHub,PROD00178,20,2026-04-16,WH007
SO0003790,MetroBasket,PROD00016,46,2025-03-12,WH001
SO0003791,FreshMart,PROD00119,28,2025-05-30,WH008
SO0003792,BlueWave Stores,PROD00079,3,2026-06-02,WH006
SO0003793,FreshMart,PROD00117,36,2025-03-19,WH003
SO0003794,DailyNeeds,PROD00475,12,2025-05-16,WH003
SO0003795,NorthStar Retail,PROD00338,49,2025-03-15,WH003
SO0003796,BlueWave Stores,PROD00272,16,2025-11-18,WH006
SO0003797,QuickBuy,PROD00353,25,2025-09-08,WH008
SO0003798,BlueWave Stores,PROD00364,35,2025-03-03,WH002
SO0003799,Urban Cart,PROD00403,10,2025-11-14,WH001
SO0003800,BlueWave Stores,PROD00095,16,2025-01-03,WH001
SO0003801,ValueHub,PROD00312,16,2025-06-23,WH006
SO0003802,NorthStar Retail,PROD00209,50,2025-06-27,WH008
SO0003803,BlueWave Stores,PROD00236,49,2025-07-21,WH003
SO0003804,MetroBasket,PROD00184,8,2026-02-01,WH004
SO0003805,FreshMart,PROD00437,27,2026-02-25,WH004
SO0003806,FreshMart,PROD00099,35,2025-01-10,WH001
SO0003807,DailyNeeds,PROD00194,16,2025-03-30,WH004
SO0003808,PrimeOutlet,PROD00223,1,2026-01-25,WH007
SO0003809,MetroBasket,PROD00242,38,2026-04-23,WH001
SO0003810,DailyNeeds,PROD00378,28,2025-11-10,WH008
SO0003811,Urban Cart,PROD00375,3,2026-05-09,WH006
SO0003812,NorthStar Retail,PROD00124,23,2025-02-13,WH002
SO0003813,BlueWave Stores,PROD00380,17,2025-05-13,WH002
SO0003814,NorthStar Retail,PROD00349,31,2025-04-13,WH004
SO0003815,DailyNeeds,PROD00457,8,2025-01-10,WH007
SO0003816,FreshMart,PROD00452,18,2026-03-21,WH008
SO0003817,NorthStar Retail,PROD00185,42,2026-01-09,WH007
SO0003818,PrimeOutlet,PROD00500,21,2026-06-30,WH004
SO0003819,Urban Cart,PROD00471,14,2025-04-17,WH006
SO0003820,NorthStar Retail,PROD00075,34,2026-04-15,WH005
SO0003821,BlueWave Stores,PROD00335,49,2026-01-16,WH004
SO0003822,PrimeOutlet,PROD00030,49,2025-04-23,WH003
SO0003823,PrimeOutlet,PROD00173,17,2025-03-24,WH003
SO0003824,ValueHub,PROD00456,17,2025-11-08,WH007
SO0003825,SmartShop,PROD00359,39,2026-01-08,WH003
SO0003826,Urban Cart,PROD00463,40,2026-04-29,WH003
SO0003827,ValueHub,PROD00277,22,2026-02-09,WH008
SO0003828,BlueWave Stores,PROD00228,39,2026-02-03,WH001
SO0003829,DailyNeeds,PROD00354,28,2025-07-10,WH008
SO0003830,BlueWave Stores,PROD00291,16,2026-05-26,WH003
SO0003831,DailyNeeds,PROD00255,47,2026-03-26,WH008
SO0003832,MetroBasket,PROD00403,33,2025-04-30,WH001
SO0003833,Urban Cart,PROD00402,28,2026-03-02,WH008
SO0003834,PrimeOutlet,PROD00446,23,2025-09-04,WH002
SO0003835,BlueWave Stores,PROD00465,9,2026-02-15,WH005
SO0003836,SmartShop,PROD00307,50,2026-02-16,WH001
SO0003837,MetroBasket,PROD00242,15,2026-03-28,WH001
SO0003838,ValueHub,PROD00323,24,2025-01-26,WH002
SO0003839,FreshMart,PROD00126,30,2026-05-22,WH006
SO0003840,FreshMart,PROD00077,35,2025-04-11,WH008
SO0003841,DailyNeeds,PROD00397,48,2026-06-22,WH003
SO0003842,NorthStar Retail,PROD00119,11,2025-10-21,WH008
SO0003843,FreshMart,PROD00433,44,2025-05-24,WH002
SO0003844,SmartShop,PROD00474,5,2025-10-23,WH006
SO0003845,QuickBuy,PROD00032,26,2025-11-06,WH001
SO0003846,Urban Cart,PROD00300,32,2026-01-26,WH008
SO0003847,FreshMart,PROD00232,47,2026-03-11,WH005
SO0003848,NorthStar Retail,PROD00326,19,2025-08-12,WH006
SO0003849,BlueWave Stores,PROD00126,30,2025-04-24,WH006
SO0003850,BlueWave Stores,PROD00217,44,2026-03-03,WH002
SO0003851,Urban Cart,PROD00370,41,2025-11-02,WH004
SO0003852,ValueHub,PROD00126,12,2025-04-15,WH006
SO0003853,MetroBasket,PROD00419,15,2025-10-30,WH003
SO0003854,PrimeOutlet,PROD00205,26,2025-04-26,WH003
SO0003855,SmartShop,PROD00395,14,2026-06-29,WH002
